timestamp,voltage
2024-06-10 19:40:09.802,"1023 400
"
2024-06-10 19:40:09.830,"1023 400
"
2024-06-10 19:40:09.867,"1023 400
"
2024-06-10 19:40:09.905,"1023 400
"
2024-06-10 19:40:09.942,"1023 400
"
2024-06-10 19:40:10.016,"1023 400
"
2024-06-10 19:40:10.072,"1023 400
"
2024-06-10 19:40:10.108,"1023 400
"
2024-06-10 19:40:10.150,"1023 400
"
2024-06-10 19:40:10.192,"1023 400
"
2024-06-10 19:40:10.234,"1023 400
"
2024-06-10 19:40:10.266,"1023 400
"
2024-06-10 19:40:10.299,"1023 400
"
2024-06-10 19:40:10.330,"1023 400
"
2024-06-10 19:40:10.362,"1023 400
"
2024-06-10 19:40:10.391,"1023 400
"
2024-06-10 19:40:10.422,"1023 400
"
2024-06-10 19:40:10.456,"1023 400
"
2024-06-10 19:40:10.491,"1023 400
"
2024-06-10 19:40:10.570,"1023 400
"
2024-06-10 19:40:10.639,"1023 400
"
2024-06-10 19:40:10.674,"1023 400
"
2024-06-10 19:40:10.708,"1023 400
"
2024-06-10 19:40:10.736,"1023 400
"
2024-06-10 19:40:10.764,"1023 400
"
2024-06-10 19:40:10.792,"1023 400
"
2024-06-10 19:40:10.821,"1023 400
"
2024-06-10 19:40:10.849,"1023 400
"
2024-06-10 19:40:10.878,"1023 400
"
2024-06-10 19:40:10.907,"1023 400
"
2024-06-10 19:40:10.936,"1023 400
"
2024-06-10 19:40:10.969,"1023 400
"
2024-06-10 19:40:11.001,"1023 400
"
2024-06-10 19:40:11.040,"1023 400
"
2024-06-10 19:40:11.074,"1023 400
"
2024-06-10 19:40:11.191,"1023 400
"
2024-06-10 19:40:11.298,"1023 400
"
2024-06-10 19:40:11.342,"1023 400
"
2024-06-10 19:40:11.376,"1023 400
"
2024-06-10 19:40:11.413,"1023 400
"
2024-06-10 19:40:11.479,"1023 400
"
2024-06-10 19:40:11.518,"1023 400
"
2024-06-10 19:40:11.556,"1023 400
"
2024-06-10 19:40:11.593,"1023 400
"
2024-06-10 19:40:11.621,"1023 400
"
2024-06-10 19:40:11.680,"1023 400
"
2024-06-10 19:40:11.714,"1023 400
"
2024-06-10 19:40:11.747,"1023 400
"
2024-06-10 19:40:11.801,"1023 400
"
2024-06-10 19:40:11.879,"1023 400
"
2024-06-10 19:40:11.923,"1023 400
"
2024-06-10 19:40:11.966,"1023 400
"
2024-06-10 19:40:11.996,"1023 400
"
2024-06-10 19:40:12.024,"1023 400
"
2024-06-10 19:40:12.052,"1023 400
"
2024-06-10 19:40:12.079,"1023 400
"
2024-06-10 19:40:12.109,"1023 400
"
2024-06-10 19:40:12.136,"1023 400
"
2024-06-10 19:40:12.163,"1023 400
"
2024-06-10 19:40:12.193,"1023 400
"
2024-06-10 19:40:12.225,"1023 400
"
2024-06-10 19:40:12.255,"1023 400
"
2024-06-10 19:40:12.423,"1023 400
"
2024-06-10 19:40:12.452,"1023 400
"
2024-06-10 19:40:12.481,"1023 400
"
2024-06-10 19:40:12.508,"1023 400
"
2024-06-10 19:40:12.536,"1023 400
"
2024-06-10 19:40:12.564,"1023 400
"
2024-06-10 19:40:12.590,"1023 400
"
2024-06-10 19:40:12.617,"1023 400
"
2024-06-10 19:40:12.645,"1023 400
"
2024-06-10 19:40:12.679,"1023 400
"
2024-06-10 19:40:12.713,"1023 400
"
2024-06-10 19:40:12.806,"1023 400
"
2024-06-10 19:40:12.837,"1023 400
"
2024-06-10 19:40:12.867,"1023 400
"
2024-06-10 19:40:12.896,"1023 400
"
2024-06-10 19:40:13.020,"1023 400
"
2024-06-10 19:40:13.066,"1023 400
"
2024-06-10 19:40:13.103,"1023 400
"
2024-06-10 19:40:13.134,"1023 400
"
2024-06-10 19:40:13.164,"1023 400
"
2024-06-10 19:40:13.193,"1023 400
"
2024-06-10 19:40:13.222,"1023 400
"
2024-06-10 19:40:13.272,"1023 400
"
2024-06-10 19:40:13.300,"1023 400
"
2024-06-10 19:40:13.386,"1023 400
"
2024-06-10 19:40:13.412,"1023 400
"
2024-06-10 19:40:13.439,"1023 400
"
2024-06-10 19:40:13.467,"1023 400
"
2024-06-10 19:40:13.494,"1023 400
"
2024-06-10 19:40:13.520,"1023 400
"
2024-06-10 19:40:13.583,"1023 400
"
2024-06-10 19:40:13.623,"1023 400
"
2024-06-10 19:40:13.650,"1023 400
"
2024-06-10 19:40:13.679,"1023 400
"
2024-06-10 19:40:13.734,"1023 400
"
2024-06-10 19:40:13.761,"1023 400
"
2024-06-10 19:40:13.788,"1023 400
"
2024-06-10 19:40:13.818,"1023 400
"
2024-06-10 19:40:13.845,"1023 400
"
2024-06-10 19:40:13.871,"1023 400
"
2024-06-10 19:40:13.898,"1023 400
"
2024-06-10 19:40:13.924,"1023 400
"
2024-06-10 19:40:13.951,"1023 400
"
2024-06-10 19:40:13.981,"1023 400
"
2024-06-10 19:40:14.008,"1023 400
"
2024-06-10 19:40:14.070,"1023 400
"
2024-06-10 19:40:14.116,"1023 400
"
2024-06-10 19:40:14.144,"1023 400
"
2024-06-10 19:40:14.172,"1023 400
"
2024-06-10 19:40:14.200,"1023 400
"
2024-06-10 19:40:14.227,"1023 400
"
2024-06-10 19:40:14.253,"1023 400
"
2024-06-10 19:40:14.280,"1023 400
"
2024-06-10 19:40:14.307,"1023 400
"
2024-06-10 19:40:14.333,"1023 400
"
2024-06-10 19:40:14.360,"1023 400
"
2024-06-10 19:40:14.386,"1023 400
"
2024-06-10 19:40:14.413,"1023 400
"
2024-06-10 19:40:14.440,"1023 400
"
2024-06-10 19:40:14.467,"1023 400
"
2024-06-10 19:40:14.522,"1023 400
"
2024-06-10 19:40:14.566,"1023 400
"
2024-06-10 19:40:14.593,"1023 400
"
2024-06-10 19:40:14.620,"1023 400
"
2024-06-10 19:40:14.646,"1023 400
"
2024-06-10 19:40:14.702,"1023 400
"
2024-06-10 19:40:14.786,"1023 400
"
2024-06-10 19:40:14.814,"1023 400
"
2024-06-10 19:40:14.841,"1023 400
"
2024-06-10 19:40:14.868,"1023 400
"
2024-06-10 19:40:14.894,"1023 400
"
2024-06-10 19:40:14.921,"1023 400
"
2024-06-10 19:40:14.948,"1023 400
"
2024-06-10 19:40:14.975,"1023 400
"
2024-06-10 19:40:15.002,"1023 400
"
2024-06-10 19:40:15.053,"1023 400
"
2024-06-10 19:40:15.101,"1023 400
"
2024-06-10 19:40:15.131,"1023 400
"
2024-06-10 19:40:15.159,"1023 400
"
2024-06-10 19:40:15.187,"1023 400
"
2024-06-10 19:40:15.213,"1023 400
"
2024-06-10 19:40:15.240,"1023 400
"
2024-06-10 19:40:15.267,"1023 400
"
2024-06-10 19:40:15.294,"1023 400
"
2024-06-10 19:40:15.320,"1023 400
"
2024-06-10 19:40:15.347,"1023 400
"
2024-06-10 19:40:15.373,"1023 400
"
2024-06-10 19:40:15.400,"1023 400
"
2024-06-10 19:40:15.427,"1023 400
"
2024-06-10 19:40:15.454,"1023 400
"
2024-06-10 19:40:15.519,"1023 400
"
2024-06-10 19:40:15.558,"1023 400
"
2024-06-10 19:40:15.584,"1023 400
"
2024-06-10 19:40:15.611,"1023 400
"
2024-06-10 19:40:15.642,"1023 400
"
2024-06-10 19:40:15.670,"1023 400
"
2024-06-10 19:40:15.696,"1023 400
"
2024-06-10 19:40:15.723,"1023 400
"
2024-06-10 19:40:15.749,"1023 400
"
2024-06-10 19:40:15.776,"1023 400
"
2024-06-10 19:40:15.802,"1023 400
"
2024-06-10 19:40:15.829,"1023 400
"
2024-06-10 19:40:15.855,"1023 400
"
2024-06-10 19:40:15.882,"1023 400
"
2024-06-10 19:40:15.908,"1023 400
"
2024-06-10 19:40:15.972,"1023 400
"
2024-06-10 19:40:16.013,"1023 400
"
2024-06-10 19:40:16.040,"1023 400
"
2024-06-10 19:40:16.068,"1023 400
"
2024-06-10 19:40:16.095,"1023 400
"
2024-06-10 19:40:16.122,"1023 400
"
2024-06-10 19:40:16.148,"1023 400
"
2024-06-10 19:40:16.176,"1023 400
"
2024-06-10 19:40:16.202,"1023 400
"
2024-06-10 19:40:16.229,"1023 400
"
2024-06-10 19:40:16.256,"1023 400
"
2024-06-10 19:40:16.282,"1023 400
"
2024-06-10 19:40:16.309,"1023 400
"
2024-06-10 19:40:16.336,"1023 400
"
2024-06-10 19:40:16.363,"1023 400
"
2024-06-10 19:40:16.420,"1023 400
"
2024-06-10 19:40:16.463,"1023 400
"
2024-06-10 19:40:16.493,"1023 400
"
2024-06-10 19:40:16.519,"1023 400
"
2024-06-10 19:40:16.547,"1023 400
"
2024-06-10 19:40:16.576,"1023 400
"
2024-06-10 19:40:16.603,"1023 400
"
2024-06-10 19:40:16.630,"1023 400
"
2024-06-10 19:40:16.656,"1023 400
"
2024-06-10 19:40:16.684,"1023 400
"
2024-06-10 19:40:16.710,"1023 400
"
2024-06-10 19:40:16.737,"1023 400
"
2024-06-10 19:40:16.764,"1023 400
"
2024-06-10 19:40:16.790,"1023 400
"
2024-06-10 19:40:16.817,"1023 400
"
2024-06-10 19:40:16.883,"1023 400
"
2024-06-10 19:40:16.927,"1023 400
"
2024-06-10 19:40:16.958,"1023 400
"
2024-06-10 19:40:16.986,"1023 400
"
2024-06-10 19:40:17.012,"1023 400
"
2024-06-10 19:40:17.039,"1023 400
"
2024-06-10 19:40:17.066,"1023 400
"
2024-06-10 19:40:17.093,"1023 400
"
2024-06-10 19:40:17.120,"1023 400
"
2024-06-10 19:40:17.146,"1023 400
"
2024-06-10 19:40:17.173,"1023 400
"
2024-06-10 19:40:17.200,"1023 400
"
2024-06-10 19:40:17.226,"1023 400
"
2024-06-10 19:40:17.254,"1023 400
"
2024-06-10 19:40:17.280,"1023 400
"
2024-06-10 19:40:17.340,"1023 400
"
2024-06-10 19:40:17.387,"1023 400
"
2024-06-10 19:40:17.414,"1023 400
"
2024-06-10 19:40:17.442,"1023 400
"
2024-06-10 19:40:17.469,"1023 400
"
2024-06-10 19:40:17.496,"1023 400
"
2024-06-10 19:40:17.522,"1023 400
"
2024-06-10 19:40:17.549,"1023 400
"
2024-06-10 19:40:17.576,"1023 400
"
2024-06-10 19:40:17.603,"1023 400
"
2024-06-10 19:40:17.629,"1023 400
"
2024-06-10 19:40:17.656,"1023 400
"
2024-06-10 19:40:17.683,"1023 400
"
2024-06-10 19:40:17.710,"1023 400
"
2024-06-10 19:40:17.737,"1023 400
"
2024-06-10 19:40:17.801,"1023 400
"
2024-06-10 19:40:17.840,"1023 400
"
2024-06-10 19:40:17.867,"1023 400
"
2024-06-10 19:40:17.894,"1023 400
"
2024-06-10 19:40:17.921,"1023 400
"
2024-06-10 19:40:17.947,"1023 400
"
2024-06-10 19:40:17.974,"1023 400
"
2024-06-10 19:40:18.001,"1023 400
"
2024-06-10 19:40:18.028,"1023 400
"
2024-06-10 19:40:18.055,"1023 400
"
2024-06-10 19:40:18.083,"1023 400
"
2024-06-10 19:40:18.112,"1023 400
"
2024-06-10 19:40:18.139,"1023 400
"
2024-06-10 19:40:18.171,"1023 400
"
2024-06-10 19:40:18.198,"1023 400
"
2024-06-10 19:40:18.277,"1023 400
"
2024-06-10 19:40:18.308,"1023 400
"
2024-06-10 19:40:18.335,"1023 400
"
2024-06-10 19:40:18.363,"1023 400
"
2024-06-10 19:40:18.389,"1023 400
"
2024-06-10 19:40:18.416,"1023 400
"
2024-06-10 19:40:18.445,"1023 400
"
2024-06-10 19:40:18.473,"1023 400
"
2024-06-10 19:40:18.500,"1023 400
"
2024-06-10 19:40:18.527,"1023 400
"
2024-06-10 19:40:18.554,"1023 400
"
2024-06-10 19:40:18.583,"1023 400
"
2024-06-10 19:40:18.610,"1023 400
"
2024-06-10 19:40:18.637,"1023 400
"
2024-06-10 19:40:18.664,"1023 400
"
2024-06-10 19:40:18.721,"1023 400
"
2024-06-10 19:40:18.767,"1023 400
"
2024-06-10 19:40:18.795,"1023 400
"
2024-06-10 19:40:18.822,"1023 400
"
2024-06-10 19:40:18.850,"1023 400
"
2024-06-10 19:40:18.876,"1023 400
"
2024-06-10 19:40:18.906,"1023 400
"
2024-06-10 19:40:18.933,"1023 400
"
2024-06-10 19:40:18.959,"1023 400
"
2024-06-10 19:40:18.988,"1023 400
"
2024-06-10 19:40:19.019,"1023 400
"
2024-06-10 19:40:19.058,"1023 400
"
2024-06-10 19:40:19.085,"1023 400
"
2024-06-10 19:40:19.113,"1023 400
"
2024-06-10 19:40:19.140,"1023 400
"
2024-06-10 19:40:19.194,"1023 400
"
2024-06-10 19:40:19.242,"1023 400
"
2024-06-10 19:40:19.270,"1023 400
"
2024-06-10 19:40:19.296,"1023 400
"
2024-06-10 19:40:19.324,"1023 400
"
2024-06-10 19:40:19.351,"1023 400
"
2024-06-10 19:40:19.380,"1023 400
"
2024-06-10 19:40:19.408,"1023 400
"
2024-06-10 19:40:19.434,"1023 400
"
2024-06-10 19:40:19.461,"1023 400
"
2024-06-10 19:40:19.488,"1023 400
"
2024-06-10 19:40:19.518,"1023 400
"
2024-06-10 19:40:19.545,"1023 400
"
2024-06-10 19:40:19.572,"1023 400
"
2024-06-10 19:40:19.598,"1023 400
"
2024-06-10 19:40:19.657,"1023 400
"
2024-06-10 19:40:19.699,"1023 400
"
2024-06-10 19:40:19.726,"1023 400
"
2024-06-10 19:40:19.753,"1023 400
"
2024-06-10 19:40:19.780,"1023 400
"
2024-06-10 19:40:19.807,"1023 400
"
2024-06-10 19:40:19.838,"1023 400
"
2024-06-10 19:40:19.865,"1023 400
"
2024-06-10 19:40:19.892,"1023 400
"
2024-06-10 19:40:19.922,"1023 400
"
2024-06-10 19:40:19.949,"1023 400
"
2024-06-10 19:40:19.979,"1023 400
"
2024-06-10 19:40:20.007,"1023 400
"
2024-06-10 19:40:20.033,"1023 400
"
2024-06-10 19:40:20.060,"1023 400
"
2024-06-10 19:40:20.138,"1023 400
"
2024-06-10 19:40:20.171,"1023 400
"
2024-06-10 19:40:20.198,"1023 400
"
2024-06-10 19:40:20.226,"1023 400
"
2024-06-10 19:40:20.253,"1023 400
"
2024-06-10 19:40:20.280,"1023 400
"
2024-06-10 19:40:20.309,"1023 400
"
2024-06-10 19:40:20.337,"1023 400
"
2024-06-10 19:40:20.363,"1023 400
"
2024-06-10 19:40:20.390,"1023 400
"
2024-06-10 19:40:20.417,"1023 400
"
2024-06-10 19:40:20.446,"1023 400
"
2024-06-10 19:40:20.474,"1023 400
"
2024-06-10 19:40:20.501,"1023 400
"
2024-06-10 19:40:20.528,"1023 400
"
2024-06-10 19:40:20.585,"1023 400
"
2024-06-10 19:40:20.634,"1023 400
"
2024-06-10 19:40:20.661,"1023 400
"
2024-06-10 19:40:20.690,"1023 400
"
2024-06-10 19:40:20.717,"1023 400
"
2024-06-10 19:40:20.744,"1023 400
"
2024-06-10 19:40:20.774,"1023 400
"
2024-06-10 19:40:20.804,"1023 400
"
2024-06-10 19:40:20.831,"1023 400
"
2024-06-10 19:40:20.857,"1023 400
"
2024-06-10 19:40:20.884,"1023 400
"
2024-06-10 19:40:20.914,"1023 400
"
2024-06-10 19:40:20.941,"1023 400
"
2024-06-10 19:40:20.988,"1023 400
"
2024-06-10 19:40:21.015,"1023 400
"
2024-06-10 19:40:21.073,"1023 400
"
2024-06-10 19:40:21.119,"1023 400
"
2024-06-10 19:40:21.150,"1023 400
"
2024-06-10 19:40:21.180,"1023 400
"
2024-06-10 19:40:21.208,"1023 400
"
2024-06-10 19:40:21.235,"1023 400
"
2024-06-10 19:40:21.264,"1023 400
"
2024-06-10 19:40:21.291,"1023 400
"
2024-06-10 19:40:21.318,"1023 400
"
2024-06-10 19:40:21.345,"1023 400
"
2024-06-10 19:40:21.372,"1023 400
"
2024-06-10 19:40:21.401,"1023 400
"
2024-06-10 19:40:21.428,"1023 400
"
2024-06-10 19:40:21.455,"1023 400
"
2024-06-10 19:40:21.483,"1023 400
"
2024-06-10 19:40:21.547,"1023 400
"
2024-06-10 19:40:21.590,"1023 400
"
2024-06-10 19:40:21.619,"1023 400
"
2024-06-10 19:40:21.647,"1023 400
"
2024-06-10 19:40:21.674,"1023 400
"
2024-06-10 19:40:21.712,"1023 400
"
2024-06-10 19:40:21.792,"1023 400
"
2024-06-10 19:40:21.825,"1023 400
"
2024-06-10 19:40:21.852,"1023 400
"
2024-06-10 19:40:21.880,"1023 400
"
2024-06-10 19:40:21.907,"1023 400
"
2024-06-10 19:40:21.936,"1023 400
"
2024-06-10 19:40:21.963,"1023 400
"
2024-06-10 19:40:22.051,"1023 400
"
2024-06-10 19:40:22.078,"1023 400
"
2024-06-10 19:40:22.105,"1023 400
"
2024-06-10 19:40:22.136,"1023 400
"
2024-06-10 19:40:22.163,"1023 400
"
2024-06-10 19:40:22.190,"1023 400
"
2024-06-10 19:40:22.217,"1023 400
"
2024-06-10 19:40:22.245,"1023 400
"
2024-06-10 19:40:22.273,"1023 400
"
2024-06-10 19:40:22.301,"1023 400
"
2024-06-10 19:40:22.328,"1023 400
"
2024-06-10 19:40:22.355,"1023 400
"
2024-06-10 19:40:22.382,"1023 400
"
2024-06-10 19:40:22.412,"1023 400
"
2024-06-10 19:40:22.452,"1023 400
"
2024-06-10 19:40:22.545,"1023 400
"
2024-06-10 19:40:22.587,"1023 400
"
2024-06-10 19:40:22.615,"1023 400
"
2024-06-10 19:40:22.644,"1023 400
"
2024-06-10 19:40:22.672,"1023 400
"
2024-06-10 19:40:22.701,"1023 400
"
2024-06-10 19:40:22.728,"1023 400
"
2024-06-10 19:40:22.755,"1023 400
"
2024-06-10 19:40:22.784,"1023 400
"
2024-06-10 19:40:22.811,"1023 400
"
2024-06-10 19:40:22.838,"1023 400
"
2024-06-10 19:40:22.865,"1023 400
"
2024-06-10 19:40:22.892,"1023 400
"
2024-06-10 19:40:22.956,"1023 400
"
2024-06-10 19:40:22.994,"1023 400
"
2024-06-10 19:40:23.021,"1023 400
"
2024-06-10 19:40:23.049,"1023 400
"
2024-06-10 19:40:23.079,"1023 400
"
2024-06-10 19:40:23.108,"1023 400
"
2024-06-10 19:40:23.159,"1023 400
"
2024-06-10 19:40:23.225,"1023 400
"
2024-06-10 19:40:23.279,"1023 400
"
2024-06-10 19:40:23.313,"1023 400
"
2024-06-10 19:40:23.344,"1023 400
"
2024-06-10 19:40:23.372,"1023 400
"
2024-06-10 19:40:23.399,"1023 400
"
2024-06-10 19:40:23.427,"1023 400
"
2024-06-10 19:40:23.454,"1023 400
"
2024-06-10 19:40:23.539,"1023 400
"
2024-06-10 19:40:23.567,"1023 400
"
2024-06-10 19:40:23.594,"1023 400
"
2024-06-10 19:40:23.622,"1023 400
"
2024-06-10 19:40:23.649,"1023 400
"
2024-06-10 19:40:23.680,"1023 400
"
2024-06-10 19:40:23.707,"1023 400
"
2024-06-10 19:40:23.734,"1023 400
"
2024-06-10 19:40:23.761,"1023 400
"
2024-06-10 19:40:23.788,"1023 400
"
2024-06-10 19:40:23.816,"1023 400
"
2024-06-10 19:40:23.844,"1023 400
"
2024-06-10 19:40:23.871,"1023 400
"
2024-06-10 19:40:23.898,"1023 400
"
2024-06-10 19:40:23.924,"1023 400
"
2024-06-10 19:40:23.990,"1023 400
"
2024-06-10 19:40:24.035,"1023 400
"
2024-06-10 19:40:24.063,"1023 400
"
2024-06-10 19:40:24.091,"1023 400
"
2024-06-10 19:40:24.120,"1023 400
"
2024-06-10 19:40:24.150,"1023 400
"
2024-06-10 19:40:24.178,"1023 400
"
2024-06-10 19:40:24.206,"1023 400
"
2024-06-10 19:40:24.234,"1023 400
"
2024-06-10 19:40:24.262,"1023 400
"
2024-06-10 19:40:24.291,"1023 400
"
2024-06-10 19:40:24.319,"1023 400
"
2024-06-10 19:40:24.347,"1023 400
"
2024-06-10 19:40:24.374,"1023 400
"
2024-06-10 19:40:24.402,"1023 400
"
2024-06-10 19:40:24.463,"1023 400
"
2024-06-10 19:40:24.509,"1023 400
"
2024-06-10 19:40:24.538,"1023 400
"
2024-06-10 19:40:24.567,"1023 400
"
2024-06-10 19:40:24.601,"1023 400
"
2024-06-10 19:40:24.631,"1023 400
"
2024-06-10 19:40:24.659,"1023 400
"
2024-06-10 19:40:24.687,"1023 400
"
2024-06-10 19:40:24.715,"1023 400
"
2024-06-10 19:40:24.744,"1023 400
"
2024-06-10 19:40:24.773,"1023 400
"
2024-06-10 19:40:24.801,"1023 400
"
2024-06-10 19:40:24.829,"1023 400
"
2024-06-10 19:40:24.857,"1023 400
"
2024-06-10 19:40:24.884,"1023 400
"
2024-06-10 19:40:24.954,"1023 400
"
2024-06-10 19:40:24.996,"1023 400
"
2024-06-10 19:40:25.024,"1023 400
"
2024-06-10 19:40:25.053,"1023 400
"
2024-06-10 19:40:25.084,"1023 400
"
2024-06-10 19:40:25.116,"1023 400
"
2024-06-10 19:40:25.146,"1023 400
"
2024-06-10 19:40:25.176,"1023 400
"
2024-06-10 19:40:25.204,"1023 400
"
2024-06-10 19:40:25.234,"1023 400
"
2024-06-10 19:40:25.264,"1023 400
"
2024-06-10 19:40:25.292,"1023 400
"
2024-06-10 19:40:25.319,"1023 400
"
2024-06-10 19:40:25.349,"1023 400
"
2024-06-10 19:40:25.380,"1023 400
"
2024-06-10 19:40:25.451,"1023 400
"
2024-06-10 19:40:25.494,"1023 400
"
2024-06-10 19:40:25.530,"1023 400
"
2024-06-10 19:40:25.559,"1023 400
"
2024-06-10 19:40:25.587,"1023 400
"
2024-06-10 19:40:25.621,"1023 400
"
2024-06-10 19:40:25.649,"1023 400
"
2024-06-10 19:40:25.678,"1023 400
"
2024-06-10 19:40:25.705,"1023 400
"
2024-06-10 19:40:25.734,"1023 400
"
2024-06-10 19:40:25.763,"1023 400
"
2024-06-10 19:40:25.791,"1023 400
"
2024-06-10 19:40:25.819,"1023 400
"
2024-06-10 19:40:25.848,"1023 400
"
2024-06-10 19:40:25.876,"1023 400
"
2024-06-10 19:40:25.932,"1023 400
"
2024-06-10 19:40:25.981,"1023 400
"
2024-06-10 19:40:26.009,"1023 400
"
2024-06-10 19:40:26.038,"1023 400
"
2024-06-10 19:40:26.069,"1023 400
"
2024-06-10 19:40:26.099,"1023 400
"
2024-06-10 19:40:26.127,"1023 400
"
2024-06-10 19:40:26.155,"1023 400
"
2024-06-10 19:40:26.183,"1023 400
"
2024-06-10 19:40:26.210,"1023 400
"
2024-06-10 19:40:26.240,"1023 400
"
2024-06-10 19:40:26.269,"1023 400
"
2024-06-10 19:40:26.299,"1023 400
"
2024-06-10 19:40:26.354,"1023 400
"
2024-06-10 19:40:26.404,"1023 400
"
2024-06-10 19:40:26.443,"1023 400
"
2024-06-10 19:40:26.472,"1023 400
"
2024-06-10 19:40:26.500,"1023 400
"
2024-06-10 19:40:26.527,"1023 400
"
2024-06-10 19:40:26.554,"1023 400
"
2024-06-10 19:40:26.585,"1023 400
"
2024-06-10 19:40:26.612,"1023 400
"
2024-06-10 19:40:26.640,"1023 400
"
2024-06-10 19:40:26.667,"1023 400
"
2024-06-10 19:40:26.694,"1023 400
"
2024-06-10 19:40:26.723,"1023 400
"
2024-06-10 19:40:26.808,"1023 400
"
2024-06-10 19:40:26.836,"1023 400
"
2024-06-10 19:40:26.863,"1023 400
"
2024-06-10 19:40:26.891,"1023 400
"
2024-06-10 19:40:26.919,"1023 400
"
2024-06-10 19:40:26.947,"1023 400
"
2024-06-10 19:40:26.974,"1023 400
"
2024-06-10 19:40:27.001,"1023 400
"
2024-06-10 19:40:27.028,"1023 400
"
2024-06-10 19:40:27.057,"1023 400
"
2024-06-10 19:40:27.084,"1023 400
"
2024-06-10 19:40:27.112,"1023 400
"
2024-06-10 19:40:27.139,"1023 400
"
2024-06-10 19:40:27.166,"1023 400
"
2024-06-10 19:40:27.195,"1023 400
"
2024-06-10 19:40:27.262,"1023 400
"
2024-06-10 19:40:27.302,"1023 400
"
2024-06-10 19:40:27.333,"1023 400
"
2024-06-10 19:40:27.361,"1023 400
"
2024-06-10 19:40:27.391,"1023 400
"
2024-06-10 19:40:27.418,"1023 400
"
2024-06-10 19:40:27.446,"1023 400
"
2024-06-10 19:40:27.474,"1023 400
"
2024-06-10 19:40:27.503,"1023 400
"
2024-06-10 19:40:27.532,"1023 400
"
2024-06-10 19:40:27.560,"1023 400
"
2024-06-10 19:40:27.587,"1023 400
"
2024-06-10 19:40:27.615,"1023 400
"
2024-06-10 19:40:27.644,"1023 400
"
2024-06-10 19:40:27.673,"1023 400
"
2024-06-10 19:40:27.734,"1023 400
"
2024-06-10 19:40:27.776,"1023 400
"
2024-06-10 19:40:27.804,"1023 400
"
2024-06-10 19:40:27.831,"1023 400
"
2024-06-10 19:40:27.861,"1023 400
"
2024-06-10 19:40:27.889,"1023 400
"
2024-06-10 19:40:27.916,"1023 400
"
2024-06-10 19:40:27.944,"1023 400
"
2024-06-10 19:40:27.971,"1023 400
"
2024-06-10 19:40:27.998,"1023 400
"
2024-06-10 19:40:28.026,"1023 400
"
2024-06-10 19:40:28.053,"1023 400
"
2024-06-10 19:40:28.081,"1023 400
"
2024-06-10 19:40:28.110,"1023 400
"
2024-06-10 19:40:28.139,"1023 400
"
2024-06-10 19:40:28.207,"1023 400
"
2024-06-10 19:40:28.248,"1023 400
"
2024-06-10 19:40:28.276,"1023 400
"
2024-06-10 19:40:28.304,"1023 400
"
2024-06-10 19:40:28.334,"1023 400
"
2024-06-10 19:40:28.362,"1023 400
"
2024-06-10 19:40:28.392,"1023 400
"
2024-06-10 19:40:28.420,"1023 400
"
2024-06-10 19:40:28.447,"1023 400
"
2024-06-10 19:40:28.477,"1023 400
"
2024-06-10 19:40:28.504,"1023 400
"
2024-06-10 19:40:28.532,"1023 400
"
2024-06-10 19:40:28.559,"1023 400
"
2024-06-10 19:40:28.586,"1023 400
"
2024-06-10 19:40:28.616,"1023 400
"
2024-06-10 19:40:28.680,"1023 400
"
2024-06-10 19:40:28.709,"1023 400
"
2024-06-10 19:40:28.754,"1023 400
"
2024-06-10 19:40:28.791,"1023 400
"
2024-06-10 19:40:28.823,"1023 400
"
2024-06-10 19:40:28.921,"1023 400
"
2024-06-10 19:40:28.950,"1023 400
"
2024-06-10 19:40:28.979,"1023 400
"
2024-06-10 19:40:29.009,"1023 400
"
2024-06-10 19:40:29.040,"1023 400
"
2024-06-10 19:40:29.069,"1023 400
"
2024-06-10 19:40:29.097,"1023 400
"
2024-06-10 19:40:29.126,"1023 400
"
2024-06-10 19:40:29.155,"1023 400
"
2024-06-10 19:40:29.186,"1023 400
"
2024-06-10 19:40:29.215,"1023 400
"
2024-06-10 19:40:29.247,"1023 400
"
2024-06-10 19:40:29.278,"1023 400
"
2024-06-10 19:40:29.305,"1023 400
"
2024-06-10 19:40:29.338,"1023 400
"
2024-06-10 19:40:29.430,"1023 400
"
2024-06-10 19:40:29.458,"1023 400
"
2024-06-10 19:40:29.486,"1023 400
"
2024-06-10 19:40:29.514,"1023 400
"
2024-06-10 19:40:29.545,"1023 400
"
2024-06-10 19:40:29.574,"1023 400
"
2024-06-10 19:40:29.605,"1023 400
"
2024-06-10 19:40:29.635,"1023 400
"
2024-06-10 19:40:29.666,"1023 400
"
2024-06-10 19:40:29.699,"1023 400
"
2024-06-10 19:40:29.729,"1023 400
"
2024-06-10 19:40:29.759,"1023 400
"
2024-06-10 19:40:29.789,"1023 400
"
2024-06-10 19:40:29.937,"1023 400
"
2024-06-10 19:40:30.015,"1023 400
"
2024-06-10 19:40:30.044,"1023 400
"
2024-06-10 19:40:30.074,"1023 400
"
2024-06-10 19:40:30.107,"1023 400
"
2024-06-10 19:40:30.138,"1023 400
"
2024-06-10 19:40:30.171,"1023 400
"
2024-06-10 19:40:30.204,"1023 400
"
2024-06-10 19:40:30.236,"1023 400
"
2024-06-10 19:40:30.265,"1023 400
"
2024-06-10 19:40:30.294,"1023 400
"
